Datum;Eröffnungspreis;Tageshoch;Tagestief;Schlusspreis<sup>4</sup>;Diff.%;
"22.03.1999";"1205,75";"1205,75";"1185,04";"1189,34";"-1,32 %";
"23.03.1999";"1189,79";"1189,79";"1153,36";"1171,23";"-1,52 %";
"24.03.1999";"1169,40";"1169,40";"1137,70";"1148,80";"-1,92 %";
"25.03.1999";"1148,80";"1167,01";"1141,43";"1165,90";"+1,49 %";
"26.03.1999";"1165,15";"1177,86";"1160,63";"1177,58";"+1,00 %";
"29.03.1999";"1177,46";"1182,14";"1169,32";"1181,30";"+0,32 %";
"30.03.1999";"1180,55";"1191,74";"1179,75";"1182,39";"+0,09 %";
"31.03.1999";"1181,95";"1189,76";"1175,75";"1189,76";"+0,62 %";
"01.04.1999";"1188,35";"1196,50";"1177,66";"1193,93";"+0,35 %";
"06.04.1999";"1193,06";"1212,94";"1192,63";"1207,12";"+1,10 %";
"07.04.1999";"1206,03";"1218,67";"1201,04";"1203,51";"-0,30 %";
"08.04.1999";"1203,30";"1204,55";"1187,19";"1203,84";"+0,03 %";
"09.04.1999";"1203,18";"1219,15";"1203,18";"1214,41";"+0,88 %";
"12.04.1999";"1214,26";"1215,09";"1193,72";"1195,79";"-1,53 %";
"13.04.1999";"1195,79";"1207,21";"1191,84";"1197,01";"+0,10 %";
"14.04.1999";"1195,59";"1208,57";"1189,23";"1208,08";"+0,92 %";
"15.04.1999";"1208,08";"1209,74";"1202,36";"1207,58";"-0,04 %";
"16.04.1999";"1207,40";"1209,30";"1185,00";"1208,21";"+0,05 %";
"19.04.1999";"1208,92";"1243,99";"1208,86";"1243,41";"+2,91 %";
"20.04.1999";"1242,94";"1247,80";"1227,73";"1243,26";"-0,01 %";
"21.04.1999";"1243,30";"1258,09";"1235,69";"1250,04";"+0,55 %";
"22.04.1999";"1249,77";"1259,09";"1239,05";"1245,39";"-0,37 %";
"23.04.1999";"1244,23";"1257,56";"1241,11";"1256,95";"+0,93 %";
"26.04.1999";"1256,77";"1273,01";"1253,38";"1266,12";"+0,73 %";
"27.04.1999";"1266,95";"1273,08";"1258,33";"1272,63";"+0,51 %";
"28.04.1999";"1271,52";"1271,52";"1260,06";"1263,98";"-0,68 %";
"29.04.1999";"1264,05";"1283,15";"1263,80";"1282,79";"+1,49 %";
"30.04.1999";"1282,79";"1309,54";"1279,27";"1298,53";"+1,23 %";
"03.05.1999";"1297,70";"1306,42";"1294,15";"1304,17";"+0,43 %";
"04.05.1999";"1304,17";"1327,25";"1301,88";"1326,28";"+1,70 %";
"05.05.1999";"1319,91";"1319,91";"1307,35";"1312,17";"-1,06 %";
"06.05.1999";"1311,71";"1312,70";"1302,59";"1302,59";"-0,73 %";
"07.05.1999";"1300,05";"1301,34";"1275,50";"1289,85";"-0,98 %";
"10.05.1999";"1289,31";"1289,31";"1268,42";"1275,82";"-1,09 %";
"11.05.1999";"1278,00";"1278,00";"1244,48";"1259,38";"-1,29 %";
"12.05.1999";"1258,84";"1260,35";"1227,09";"1235,43";"-1,90 %";
"14.05.1999";"1235,35";"1253,81";"1234,86";"1244,71";"+0,75 %";
"17.05.1999";"1243,52";"1243,52";"1214,32";"1221,05";"-1,90 %";
"18.05.1999";"1220,80";"1239,22";"1208,56";"1223,09";"+0,17 %";
"19.05.1999";"1223,09";"1238,77";"1221,35";"1236,31";"+1,08 %";
"20.05.1999";"1236,76";"1243,25";"1233,42";"1241,29";"+0,40 %";
"21.05.1999";"1238,88";"1241,39";"1220,67";"1230,58";"-0,86 %";
"25.05.1999";"1227,57";"1227,57";"1184,48";"1187,99";"-3,46 %";
"26.05.1999";"1187,99";"1194,98";"1182,35";"1190,02";"+0,17 %";
"27.05.1999";"1190,11";"1211,16";"1190,11";"1198,26";"+0,69 %";
"28.05.1999";"1195,11";"1197,89";"1162,98";"1172,65";"-2,14 %";
"31.05.1999";"1172,75";"1186,07";"1172,21";"1174,69";"+0,17 %";
"01.06.1999";"1174,69";"1200,20";"1174,42";"1198,16";"+2,00 %";
"02.06.1999";"1197,85";"1205,56";"1189,60";"1195,11";"-0,25 %";
"04.06.1999";"1196,14";"1208,19";"1196,14";"1201,98";"+0,57 %";
"07.06.1999";"1202,00";"1216,07";"1197,53";"1215,14";"+1,09 %";
"08.06.1999";"1214,26";"1217,31";"1198,69";"1205,10";"-0,83 %";
"09.06.1999";"1201,78";"1211,86";"1196,09";"1209,46";"+0,36 %";
"10.06.1999";"1209,28";"1213,81";"1192,99";"1196,85";"-1,04 %";
"11.06.1999";"1197,05";"1208,25";"1183,61";"1196,72";"-0,01 %";
"14.06.1999";"1195,28";"1195,28";"1177,62";"1188,17";"-0,71 %";
"15.06.1999";"1185,17";"1196,20";"1179,59";"1194,99";"+0,57 %";
"16.06.1999";"1194,52";"1201,10";"1189,24";"1198,05";"+0,26 %";
"17.06.1999";"1198,17";"1205,44";"1191,39";"1194,79";"-0,27 %";
"18.06.1999";"1194,39";"1206,68";"1192,93";"1204,18";"+0,79 %";
"21.06.1999";"1203,78";"1228,95";"1203,70";"1227,53";"+1,94 %";
"22.06.1999";"1229,21";"1236,37";"1217,16";"1227,17";"-0,03 %";
"23.06.1999";"1227,06";"1227,16";"1213,37";"1217,40";"-0,80 %";
"24.06.1999";"1216,52";"1224,68";"1207,67";"1209,49";"-0,65 %";
"25.06.1999";"1208,89";"1208,89";"1190,78";"1196,43";"-1,08 %";
"28.06.1999";"1195,87";"1200,47";"1187,25";"1195,33";"-0,09 %";
"29.06.1999";"1194,42";"1216,94";"1193,90";"1214,22";"+1,58 %";
"30.06.1999";"1214,69";"1233,94";"1213,64";"1231,74";"+1,44 %";
"01.07.1999";"1231,86";"1253,98";"1231,86";"1247,54";"+1,28 %";
"02.07.1999";"1248,14";"1251,83";"1238,17";"1250,20";"+0,21 %";
"05.07.1999";"1250,20";"1270,03";"1249,44";"1268,56";"+1,47 %";
"06.07.1999";"1267,84";"1267,84";"1253,54";"1261,26";"-0,58 %";
"07.07.1999";"1258,07";"1260,13";"1251,45";"1256,20";"-0,40 %";
"08.07.1999";"1256,95";"1260,80";"1248,84";"1253,51";"-0,21 %";
"09.07.1999";"1253,51";"1263,42";"1241,40";"1263,42";"+0,79 %";
"12.07.1999";"1262,23";"1267,53";"1254,25";"1263,75";"+0,03 %";
"13.07.1999";"1263,00";"1263,18";"1247,50";"1251,29";"-0,99 %";
"14.07.1999";"1250,09";"1250,09";"1236,25";"1244,10";"-0,57 %";
"15.07.1999";"1244,27";"1260,47";"1239,93";"1259,18";"+1,21 %";
"16.07.1999";"1258,19";"1265,65";"1254,45";"1260,80";"+0,13 %";
"19.07.1999";"1259,25";"1266,63";"1251,07";"1256,34";"-0,35 %";
"20.07.1999";"1254,87";"1256,12";"1226,46";"1234,67";"-1,72 %";
"21.07.1999";"1231,56";"1231,56";"1207,30";"1214,00";"-1,67 %";
"22.07.1999";"1214,58";"1223,51";"1207,25";"1214,91";"+0,07 %";
"23.07.1999";"1214,51";"1226,56";"1210,16";"1213,98";"-0,08 %";
"26.07.1999";"1213,71";"1214,61";"1187,04";"1193,92";"-1,65 %";
"27.07.1999";"1193,28";"1201,95";"1187,26";"1200,85";"+0,58 %";
"28.07.1999";"1200,21";"1211,12";"1196,41";"1205,36";"+0,38 %";
"29.07.1999";"1205,36";"1205,97";"1186,40";"1189,46";"-1,32 %";
"30.07.1999";"1188,50";"1188,50";"1173,48";"1181,63";"-0,66 %";
"02.08.1999";"1181,45";"1181,45";"1153,00";"1157,77";"-2,02 %";
"03.08.1999";"1158,18";"1168,15";"1145,38";"1166,47";"+0,75 %";
"04.08.1999";"1165,83";"1174,67";"1162,01";"1164,55";"-0,16 %";
"05.08.1999";"1164,32";"1169,12";"1152,94";"1166,11";"+0,13 %";
"06.08.1999";"1164,40";"1183,43";"1164,40";"1174,66";"+0,73 %";
"09.08.1999";"1174,13";"1189,36";"1166,82";"1183,39";"+0,74 %";
"10.08.1999";"1182,63";"1188,43";"1173,87";"1186,43";"+0,26 %";
"11.08.1999";"1184,51";"1190,91";"1182,08";"1188,59";"+0,18 %";
"12.08.1999";"1189,87";"1204,06";"1186,78";"1197,64";"+0,76 %";
"13.08.1999";"1197,64";"1197,86";"1180,59";"1193,62";"-0,34 %";
"16.08.1999";"1193,49";"1198,16";"1187,11";"1192,03";"-0,13 %";
"17.08.1999";"1191,08";"1193,71";"1184,98";"1192,20";"+0,01 %";
"18.08.1999";"1192,66";"1196,36";"1184,05";"1187,61";"-0,39 %";
"19.08.1999";"1186,62";"1190,63";"1180,00";"1185,41";"-0,19 %";
"20.08.1999";"1184,74";"1205,12";"1178,10";"1204,43";"+1,60 %";
"23.08.1999";"1204,85";"1224,89";"1204,85";"1221,14";"+1,39 %";
"24.08.1999";"1220,82";"1227,78";"1213,97";"1220,74";"-0,03 %";
"25.08.1999";"1220,74";"1226,97";"1213,23";"1224,12";"+0,28 %";
"26.08.1999";"1224,12";"1236,85";"1205,91";"1216,62";"-0,61 %";
"27.08.1999";"1216,94";"1217,10";"1201,94";"1212,31";"-0,35 %";
"29.08.1999";"1203,03";"1220,74";"1203,03";"1220,74";"+0,70 %";
"30.08.1999";"1211,67";"1211,67";"1200,79";"1211,12";"-0,79 %";
"31.08.1999";"1206,56";"1206,56";"1195,43";"1203,18";"-0,66 %";
"01.09.1999";"1202,57";"1205,03";"1193,16";"1199,71";"-0,29 %";
"02.09.1999";"1199,71";"1199,83";"1177,58";"1179,92";"-1,65 %";
"03.09.1999";"1179,19";"1185,97";"1168,62";"1184,87";"+0,42 %";
"06.09.1999";"1185,41";"1205,15";"1184,17";"1203,70";"+1,59 %";
"07.09.1999";"1203,53";"1206,31";"1197,05";"1202,23";"-0,12 %";
"08.09.1999";"1201,62";"1203,92";"1186,78";"1187,53";"-1,22 %";
"09.09.1999";"1186,27";"1207,97";"1182,09";"1206,75";"+1,62 %";
"10.09.1999";"1207,06";"1208,12";"1196,53";"1206,03";"-0,06 %";
"13.09.1999";"1203,38";"1210,09";"1192,36";"1200,53";"-0,46 %";
"14.09.1999";"1200,13";"1205,90";"1196,40";"1199,25";"-0,11 %";
"15.09.1999";"1199,07";"1199,07";"1167,53";"1178,26";"-1,75 %";
"16.09.1999";"1178,54";"1178,54";"1161,56";"1165,01";"-1,12 %";
"17.09.1999";"1165,01";"1168,73";"1161,31";"1162,04";"-0,25 %";
"20.09.1999";"1161,80";"1168,74";"1158,32";"1166,33";"+0,37 %";
"21.09.1999";"1165,40";"1168,26";"1141,21";"1146,54";"-1,70 %";
"22.09.1999";"1145,27";"1145,27";"1109,95";"1127,17";"-1,69 %";
"23.09.1999";"1126,87";"1134,81";"1125,01";"1132,92";"+0,51 %";
"24.09.1999";"1132,52";"1132,52";"1111,44";"1119,80";"-1,16 %";
"27.09.1999";"1119,94";"1127,59";"1115,43";"1127,12";"+0,65 %";
"28.09.1999";"1127,17";"1127,17";"1108,88";"1115,27";"-1,05 %";
"29.09.1999";"1115,09";"1122,00";"1111,87";"1117,13";"+0,17 %";
"30.09.1999";"1116,59";"1120,62";"1109,16";"1116,40";"-0,07 %";
"01.10.1999";"1116,42";"1122,67";"1109,82";"1116,00";"-0,04 %";
"04.10.1999";"1115,82";"1122,15";"1108,23";"1121,02";"+0,45 %";
"05.10.1999";"1120,29";"1125,39";"1114,61";"1119,12";"-0,17 %";
"06.10.1999";"1118,72";"1129,00";"1115,57";"1127,62";"+0,76 %";
"07.10.1999";"1127,62";"1135,54";"1127,62";"1131,64";"+0,36 %";
"08.10.1999";"1131,09";"1142,36";"1129,80";"1137,34";"+0,50 %";
"11.10.1999";"1137,29";"1140,50";"1135,12";"1137,48";"+0,01 %";
"12.10.1999";"1137,48";"1137,48";"1121,50";"1124,06";"-1,18 %";
"13.10.1999";"1123,04";"1128,05";"1110,02";"1124,47";"+0,04 %";
"14.10.1999";"1124,45";"1126,59";"1116,35";"1116,81";"-0,68 %";
"15.10.1999";"1116,81";"1120,21";"1111,81";"1111,81";"-0,45 %";
"18.10.1999";"1111,09";"1115,14";"1103,28";"1109,93";"-0,17 %";
"19.10.1999";"1109,93";"1115,90";"1106,19";"1115,00";"+0,46 %";
"20.10.1999";"1115,12";"1118,68";"1108,97";"1116,77";"+0,16 %";
"21.10.1999";"1118,28";"1127,46";"1115,07";"1119,01";"+0,20 %";
"22.10.1999";"1119,41";"1124,80";"1116,01";"1118,74";"-0,02 %";
"25.10.1999";"1118,55";"1123,53";"1118,55";"1120,65";"+0,17 %";
"26.10.1999";"1121,22";"1123,27";"1118,99";"1120,65";"0,00 %";
"27.10.1999";"1121,02";"1121,54";"1113,26";"1118,91";"-0,16 %";
"28.10.1999";"1118,55";"1124,40";"1111,15";"1122,89";"+0,36 %";
"29.10.1999";"1123,31";"1135,45";"1122,70";"1130,14";"+0,65 %";
"31.10.1999";"1133,57";"1133,57";"1118,91";"1118,91";"-0,99 %";
"01.11.1999";"1130,14";"1130,14";"1130,14";"1130,14";"+1,00 %";
"02.11.1999";"1129,66";"1145,81";"1127,27";"1143,34";"+1,17 %";
"03.11.1999";"1143,02";"1151,29";"1139,30";"1144,00";"+0,06 %";
"04.11.1999";"1142,12";"1152,81";"1142,12";"1146,05";"+0,18 %";
"05.11.1999";"1145,77";"1166,73";"1145,77";"1163,20";"+1,50 %";
"08.11.1999";"1163,37";"1168,05";"1155,45";"1166,43";"+0,28 %";
"09.11.1999";"1166,49";"1173,23";"1160,05";"1161,73";"-0,40 %";
"10.11.1999";"1161,59";"1166,28";"1154,99";"1161,79";"+0,01 %";
"11.11.1999";"1162,08";"1163,26";"1157,87";"1161,12";"-0,06 %";
"12.11.1999";"1161,10";"1171,28";"1160,44";"1170,48";"+0,81 %";
"15.11.1999";"1169,58";"1182,73";"1169,58";"1171,30";"+0,07 %";
"16.11.1999";"1171,35";"1173,92";"1167,77";"1172,67";"+0,12 %";
"17.11.1999";"1172,75";"1174,37";"1163,65";"1165,96";"-0,57 %";
"18.11.1999";"1165,95";"1168,26";"1162,61";"1167,24";"+0,11 %";
"19.11.1999";"1167,41";"1170,22";"1159,18";"1160,87";"-0,55 %";
"22.11.1999";"1160,87";"1160,87";"1139,91";"1154,22";"-0,57 %";
"23.11.1999";"1154,22";"1154,50";"1138,78";"1143,84";"-0,90 %";
"24.11.1999";"1143,84";"1143,84";"1137,88";"1142,88";"-0,08 %";
"25.11.1999";"1142,84";"1152,75";"1142,74";"1152,71";"+0,86 %";
"26.11.1999";"1152,80";"1158,11";"1149,96";"1156,15";"+0,30 %";
"29.11.1999";"1156,59";"1157,54";"1141,79";"1141,90";"-1,23 %";
"30.11.1999";"1141,71";"1142,42";"1132,80";"1136,37";"-0,48 %";
"01.12.1999";"1135,53";"1139,77";"1126,86";"1135,19";"-0,10 %";
"02.12.1999";"1135,69";"1147,37";"1134,66";"1145,91";"+0,94 %";
"03.12.1999";"1146,39";"1165,09";"1146,39";"1164,05";"+1,58 %";
"06.12.1999";"1164,20";"1169,10";"1142,80";"1142,80";"-1,83 %";
"07.12.1999";"1142,39";"1150,52";"1141,12";"1148,25";"+0,48 %";
"09.12.1999";"1148,23";"1148,23";"1140,47";"1142,12";"-0,53 %";
"10.12.1999";"1141,68";"1146,49";"1138,25";"1146,49";"+0,38 %";
"13.12.1999";"1146,48";"1152,69";"1141,13";"1148,62";"+0,19 %";
"14.12.1999";"1148,47";"1152,44";"1137,06";"1150,40";"+0,15 %";
"15.12.1999";"1150,41";"1152,84";"1140,88";"1148,16";"-0,19 %";
"16.12.1999";"1148,47";"1152,01";"1144,83";"1150,57";"+0,21 %";
"17.12.1999";"1150,60";"1158,29";"1145,68";"1156,42";"+0,51 %";
"20.12.1999";"1156,66";"1161,06";"1151,73";"1153,63";"-0,24 %";
"21.12.1999";"1153,54";"1173,24";"1144,91";"1173,24";"+1,70 %";
"22.12.1999";"1173,72";"1180,56";"1172,65";"1180,56";"+0,62 %";
"23.12.1999";"1181,26";"1197,56";"1180,46";"1195,90";"+1,30 %";
"27.12.1999";"1196,20";"1203,84";"1195,59";"1200,39";"+0,38 %";
"28.12.1999";"1199,26";"1200,58";"1189,31";"1200,58";"+0,02 %";
"29.12.1999";"1201,18";"1201,18";"1189,85";"1197,82";"-0,23 %";
"03.01.2000";"1197,69";"1228,25";"1197,46";"1204,88";"+0,59 %";
"04.01.2000";"1203,95";"1204,81";"1189,82";"1194,41";"-0,87 %";
"05.01.2000";"1194,28";"1194,28";"1170,15";"1192,89";"-0,13 %";
"07.01.2000";"1192,90";"1227,14";"1192,90";"1223,61";"+2,58 %";
"10.01.2000";"1224,01";"1238,36";"1224,01";"1236,09";"+1,02 %";
"11.01.2000";"1236,09";"1238,98";"1224,16";"1225,68";"-0,84 %";
"12.01.2000";"1225,18";"1225,18";"1201,73";"1206,27";"-1,58 %";
"13.01.2000";"1206,21";"1212,58";"1198,23";"1201,93";"-0,36 %";
"14.01.2000";"1201,93";"1211,12";"1199,10";"1205,32";"+0,28 %";
"17.01.2000";"1205,56";"1211,73";"1187,97";"1193,62";"-0,97 %";
"18.01.2000";"1193,14";"1193,54";"1164,39";"1164,86";"-2,41 %";
"19.01.2000";"1165,00";"1168,86";"1158,43";"1168,75";"+0,33 %";
"20.01.2000";"1168,54";"1174,76";"1160,24";"1160,60";"-0,70 %";
"21.01.2000";"1159,77";"1159,77";"1136,10";"1147,50";"-1,13 %";
"24.01.2000";"1147,76";"1184,10";"1146,19";"1168,81";"+1,86 %";
"25.01.2000";"1166,67";"1166,67";"1141,56";"1142,52";"-2,25 %";
"26.01.2000";"1142,11";"1150,30";"1133,83";"1145,91";"+0,30 %";
"27.01.2000";"1145,84";"1152,78";"1141,17";"1149,17";"+0,28 %";
"28.01.2000";"1148,54";"1161,06";"1141,93";"1154,89";"+0,50 %";
"31.01.2000";"1154,39";"1154,39";"1125,19";"1126,01";"-2,50 %";
"01.02.2000";"1126,01";"1126,49";"1099,09";"1099,09";"-2,39 %";
"02.02.2000";"1098,85";"1114,37";"1093,71";"1101,89";"+0,25 %";
"03.02.2000";"1102,80";"1109,39";"1096,60";"1102,16";"+0,02 %";
"04.02.2000";"1102,09";"1110,63";"1050,96";"1064,03";"-3,46 %";
"07.02.2000";"1063,68";"1065,84";"1044,43";"1050,54";"-1,27 %";
"08.02.2000";"1050,22";"1090,35";"1050,15";"1085,86";"+3,36 %";
"09.02.2000";"1086,26";"1116,56";"1086,26";"1104,32";"+1,70 %";
"10.02.2000";"1104,52";"1109,76";"1098,01";"1098,33";"-0,54 %";
"11.02.2000";"1098,14";"1114,65";"1098,14";"1111,96";"+1,24 %";
"14.02.2000";"1111,96";"1133,93";"1104,85";"1130,04";"+1,63 %";
"15.02.2000";"1130,11";"1138,42";"1102,53";"1110,06";"-1,77 %";
"16.02.2000";"1110,42";"1123,36";"1110,01";"1118,64";"+0,77 %";
"17.02.2000";"1118,61";"1124,25";"1103,90";"1105,08";"-1,21 %";
"18.02.2000";"1105,41";"1115,15";"1103,81";"1115,15";"+0,91 %";
"21.02.2000";"1115,11";"1115,11";"1087,05";"1090,17";"-2,24 %";
"22.02.2000";"1089,66";"1102,58";"1085,31";"1089,52";"-0,06 %";
"23.02.2000";"1089,52";"1104,04";"1088,34";"1097,19";"+0,70 %";
"24.02.2000";"1097,30";"1103,57";"1080,56";"1085,49";"-1,07 %";
"25.02.2000";"1085,23";"1095,66";"1082,96";"1089,04";"+0,33 %";
"28.02.2000";"1089,13";"1089,13";"1068,99";"1087,82";"-0,11 %";
"29.02.2000";"1087,32";"1101,98";"1087,32";"1094,62";"+0,63 %";
"01.03.2000";"1094,59";"1097,49";"1077,68";"1084,12";"-0,96 %";
"02.03.2000";"1083,64";"1090,90";"1072,93";"1086,47";"+0,22 %";
"03.03.2000";"1086,60";"1090,70";"1058,92";"1067,44";"-1,75 %";
"06.03.2000";"1067,26";"1074,32";"1035,90";"1036,24";"-2,92 %";
"07.03.2000";"1034,84";"1037,03";"1018,71";"1029,37";"-0,66 %";
"08.03.2000";"1029,09";"1051,23";"1023,45";"1051,18";"+2,12 %";
"09.03.2000";"1051,03";"1068,87";"1048,75";"1056,57";"+0,51 %";
"10.03.2000";"1056,65";"1090,98";"1056,30";"1090,08";"+3,17 %";
"13.03.2000";"1089,99";"1100,76";"1071,31";"1080,57";"-0,87 %";
"14.03.2000";"1080,30";"1095,35";"1080,30";"1093,45";"+1,19 %";
"15.03.2000";"1092,85";"1097,87";"1073,54";"1097,87";"+0,40 %";
"16.03.2000";"1098,28";"1115,66";"1098,28";"1112,33";"+1,32 %";
"17.03.2000";"1112,25";"1127,24";"1085,64";"1093,36";"-1,71 %";
"20.03.2000";"1093,53";"1112,12";"1092,32";"1108,24";"+1,36 %";
"21.03.2000";"1108,37";"1108,81";"1089,43";"1098,91";"-0,84 %";
"22.03.2000";"1098,69";"1105,98";"1092,32";"1104,47";"+0,51 %";
"23.03.2000";"1104,30";"1111,80";"1100,04";"1106,10";"+0,15 %";
"24.03.2000";"1104,80";"1127,40";"1103,89";"1127,37";"+1,92 %";
"27.03.2000";"1127,36";"1130,34";"1121,59";"1129,93";"+0,23 %";
"28.03.2000";"1129,83";"1135,92";"1116,54";"1120,70";"-0,82 %";
"29.03.2000";"1119,51";"1120,48";"1110,19";"1113,63";"-0,63 %";
"30.03.2000";"1113,63";"1123,14";"1108,38";"1115,28";"+0,15 %";
"31.03.2000";"1114,85";"1130,76";"1100,98";"1130,07";"+1,33 %";
"03.04.2000";"1129,68";"1136,59";"1119,68";"1122,71";"-0,65 %";
"04.04.2000";"1122,42";"1124,01";"1116,22";"1122,71";"0,00 %";
"05.04.2000";"1122,19";"1125,94";"1090,43";"1106,74";"-1,42 %";
"06.04.2000";"1106,90";"1116,80";"1106,21";"1114,42";"+0,69 %";
"07.04.2000";"1114,42";"1120,59";"1112,31";"1116,05";"+0,15 %";
"10.04.2000";"1116,34";"1122,78";"1113,99";"1117,34";"+0,12 %";
"11.04.2000";"1117,68";"1118,12";"1104,93";"1109,35";"-0,72 %";
"12.04.2000";"1109,52";"1121,14";"1108,54";"1120,58";"+1,01 %";
"13.04.2000";"1122,01";"1130,44";"1113,15";"1121,58";"+0,09 %";
"14.04.2000";"1121,38";"1138,97";"1118,60";"1130,66";"+0,81 %";
"17.04.2000";"1127,71";"1131,38";"1104,32";"1127,85";"-0,25 %";
"18.04.2000";"1127,84";"1136,71";"1116,37";"1121,34";"-0,58 %";
"19.04.2000";"1121,67";"1127,27";"1114,19";"1123,69";"+0,21 %";
"20.04.2000";"1123,42";"1124,41";"1116,18";"1123,56";"-0,01 %";
"25.04.2000";"1123,55";"1142,25";"1119,42";"1141,43";"+1,59 %";
"26.04.2000";"1141,61";"1150,14";"1139,66";"1147,46";"+0,53 %";
"27.04.2000";"1147,38";"1158,57";"1135,80";"1142,13";"-0,46 %";
"28.04.2000";"1142,88";"1151,47";"1132,48";"1132,48";"-0,84 %";
"02.05.2000";"1132,34";"1141,02";"1130,53";"1133,93";"+0,13 %";
"03.05.2000";"1133,87";"1137,21";"1122,42";"1129,76";"-0,37 %";
"04.05.2000";"1128,83";"1131,41";"1124,18";"1128,01";"-0,15 %";
"05.05.2000";"1127,95";"1133,16";"1124,93";"1128,21";"+0,02 %";
"08.05.2000";"1127,44";"1138,77";"1127,44";"1137,68";"+0,84 %";
"09.05.2000";"1137,68";"1143,97";"1131,38";"1141,21";"+0,31 %";
"10.05.2000";"1141,21";"1151,31";"1140,56";"1147,05";"+0,51 %";
"11.05.2000";"1147,30";"1150,61";"1139,81";"1149,03";"+0,17 %";
"12.05.2000";"1148,96";"1154,05";"1144,37";"1145,26";"-0,33 %";
"15.05.2000";"1145,63";"1146,37";"1134,92";"1134,92";"-0,90 %";
"16.05.2000";"1135,28";"1147,43";"1134,61";"1144,15";"+0,81 %";
"17.05.2000";"1144,40";"1148,22";"1136,76";"1140,70";"-0,30 %";
"18.05.2000";"1141,05";"1142,01";"1131,74";"1138,53";"-0,19 %";
"19.05.2000";"1139,01";"1142,26";"1134,70";"1137,44";"-0,10 %";
"22.05.2000";"1138,04";"1138,04";"1123,71";"1125,72";"-1,03 %";
"23.05.2000";"1126,30";"1138,40";"1123,35";"1137,23";"+1,02 %";
"24.05.2000";"1134,70";"1134,70";"1122,91";"1129,04";"-0,72 %";
"25.05.2000";"1129,97";"1139,83";"1129,01";"1138,80";"+0,86 %";
"26.05.2000";"1138,80";"1138,80";"1129,36";"1132,15";"-0,58 %";
"29.05.2000";"1131,93";"1134,45";"1129,81";"1131,78";"-0,03 %";
"30.05.2000";"1132,85";"1138,22";"1129,95";"1136,96";"+0,46 %";
"31.05.2000";"1137,24";"1139,44";"1128,58";"1131,07";"-0,52 %";
"02.06.2000";"1130,82";"1139,12";"1129,27";"1134,47";"+0,30 %";
"05.06.2000";"1134,64";"1146,47";"1134,64";"1146,07";"+1,02 %";
"06.06.2000";"1146,55";"1156,20";"1143,32";"1155,96";"+0,86 %";
"07.06.2000";"1155,63";"1163,07";"1152,64";"1161,31";"+0,46 %";
"08.06.2000";"1161,37";"1166,53";"1159,86";"1165,72";"+0,38 %";
"09.06.2000";"1165,96";"1169,97";"1164,05";"1169,26";"+0,30 %";
"13.06.2000";"1169,40";"1171,20";"1161,60";"1161,60";"-0,66 %";
"14.06.2000";"1161,60";"1164,87";"1156,07";"1160,33";"-0,11 %";
"15.06.2000";"1160,81";"1162,94";"1145,02";"1145,02";"-1,32 %";
"16.06.2000";"1144,96";"1146,23";"1134,67";"1134,67";"-0,90 %";
"19.06.2000";"1134,67";"1146,46";"1132,71";"1133,16";"-0,13 %";
"20.06.2000";"1133,16";"1136,73";"1131,55";"1136,01";"+0,25 %";
"21.06.2000";"1136,38";"1138,42";"1126,96";"1130,93";"-0,45 %";
"23.06.2000";"1131,02";"1137,61";"1124,44";"1137,11";"+0,55 %";
"26.06.2000";"1137,38";"1138,29";"1132,62";"1134,58";"-0,22 %";
"27.06.2000";"1134,97";"1137,24";"1128,06";"1131,52";"-0,27 %";
"28.06.2000";"1130,44";"1131,49";"1122,88";"1130,82";"-0,06 %";
"29.06.2000";"1131,34";"1132,64";"1122,67";"1126,35";"-0,40 %";
"30.06.2000";"1126,17";"1130,12";"1118,45";"1129,58";"+0,29 %";
"03.07.2000";"1129,78";"1131,73";"1121,24";"1125,92";"-0,32 %";
"04.07.2000";"1125,92";"1125,92";"1119,05";"1125,08";"-0,07 %";
"05.07.2000";"1125,08";"1126,46";"1109,80";"1117,58";"-0,67 %";
"06.07.2000";"1117,04";"1117,04";"1101,59";"1106,31";"-1,01 %";
"07.07.2000";"1105,74";"1105,74";"1089,84";"1103,97";"-0,21 %";
"10.07.2000";"1103,97";"1104,53";"1092,84";"1095,60";"-0,76 %";
"11.07.2000";"1096,74";"1097,09";"1090,47";"1096,07";"+0,04 %";
"12.07.2000";"1096,00";"1101,10";"1093,40";"1100,47";"+0,40 %";
"13.07.2000";"1100,03";"1101,84";"1094,60";"1097,73";"-0,25 %";
"14.07.2000";"1098,37";"1098,63";"1092,04";"1096,88";"-0,08 %";
"17.07.2000";"1096,76";"1096,97";"1088,24";"1094,30";"-0,24 %";
"18.07.2000";"1094,30";"1094,80";"1081,79";"1087,33";"-0,64 %";
"19.07.2000";"1064,21";"1079,33";"1064,21";"1075,96";"-1,05 %";
"20.07.2000";"1095,30";"1109,44";"1093,81";"1108,44";"+3,02 %";
"21.07.2000";"1108,61";"1124,88";"1106,12";"1116,78";"+0,75 %";
"24.07.2000";"1116,84";"1167,30";"1114,43";"1150,03";"+2,98 %";
"25.07.2000";"1150,07";"1150,70";"1134,92";"1147,12";"-0,25 %";
"26.07.2000";"1147,35";"1151,98";"1142,00";"1143,31";"-0,33 %";
"27.07.2000";"1143,58";"1147,09";"1139,63";"1142,59";"-0,06 %";
